FC Target vs Input,FC Target vs Beads,seq_origin,log_FC_Target_vs_Input,log_FC_Target_vs_Beads
1.4965520573,1.1536226157,Bayer1,0.1750918283,0.0620637614
1.2568003576,1.1317265544,Bayer1,0.0992662956,0.0537415061
1.3358884148,1.4905437344,Bayer1,0.1257701836,0.1733447233
0.9090147984,0.9551517664,a4b7,-0.0414290466,-0.0199276168
1.0238499261,0.9267877181,a4b7,0.0102363033,-0.0330197302
0.8687303066,0.8628692333,a4b7,-0.0611150274,-0.0640550161
0.9866766297,0.9403118594,a4b7,-0.0058251583,-0.0267280864
0.8501568931,0.919721152,a4b7,-0.0705009195,-0.0363438254
0.9851929645,0.7750345057,a4b7,-0.0064786982,-0.1106789616
0.926243557,0.8004116678,a4b7,-0.0332748,-0.0966865892
0.8720600518,0.9514391711,a4b7,-0.0594536077,-0.0216189725
0.9291261254,0.9502901327,a4b7,-0.0319253282,-0.0221437802
0.8936199464,0.8125545818,a4b7,-0.0488471459,-0.0901474564
0.8962615262,1.0113326836,a4b7,-0.0475652461,0.0048940427
0.6906062752,0.6976907481,a4b7,-0.1607694798,-0.156337036
0.7621285683,0.8248980551,a4b7,-0.1179717586,-0.0835997203
1.5489177391,1.780309132,a4b7,0.1900283536,0.2504954195
0.8783468512,1.0674045181,a4b7,-0.0563339513,0.0283290367
1.2527966068,0.8394770435,a4b7,0.0978805684,-0.0759911757
1.2026483027,1.0363540668,a4b7,0.0801386427,0.015508156
1.0563472715,1.3524109456,a4b7,0.0238067149,0.131108677
0.9718564794,1.1786095131,a4b7,-0.0123978656,0.0713699421
0.9263163861,0.9308186121,a4b7,-0.0332406534,-0.0311349414
0.9555461461,0.6754760081,a4b7,-0.0197483347,-0.1703900719
0.4543047022,0.3948781474,a4b7,-0.342652768,-0.4035368996
0.8174189828,0.9909027672,a4b7,-0.0875552809,-0.0039689588
1.1097440357,0.7378252206,a4b7,0.0452228196,-0.1320465037
0.8123383094,0.917790434,a4b7,-0.0902630652,-0.0372564732
0.946151726,0.9882043371,a4b7,-0.0240392141,-0.0051532444
1.7317524197,2.2613084878,a4b7,0.2384858031,0.3543598129
1.0882713063,1.1029106372,a4b7,0.0367371786,0.0425403254
1.0585617296,1.1026065634,a4b7,0.0247161888,0.0424205733
0.8375478205,0.8871647812,a4b7,-0.0769903872,-0.0519957072
1.2121789545,1.3410114912,a4b7,0.0835667396,0.1274324994
0.7192092141,0.9893089565,a4b7,-0.1431447573,-0.0046680591
0.7067698572,0.6851566182,a4b7,-0.1507219808,-0.1642101429
0.8508510505,0.9537499132,a4b7,-0.0701464606,-0.0205654885
0.917890857,1.17948342,a4b7,-0.0372089561,0.0716918404
0.975242067,0.7908668356,a4b7,-0.0108875737,-0.1018966359
1.0465913784,0.9211949646,a4b7,0.0197771528,-0.0356484446
0.9989009867,1.0389985287,a4b7,-0.0004775579,0.0166149326
1.4167584262,1.4228565937,a4b7,0.1512958043,0.1531611308
1.1232757534,3.0174898531,a4b7,0.0504863845,0.4796458184
1.057661571,0.9311035263,a4b7,0.024346725,-0.0310020286
1.286194147,1.6291930031,a4b7,0.1093065289,0.2119725363
0.6077745706,0.662392459,a4b7,-0.2162574748,-0.1788846204
1.0943788478,1.0550312107,a4b7,0.0391676904,0.0232653075
0.8956335224,0.9292080007,a4b7,-0.0478696597,-0.0318870595
1.1360069572,1.1555684899,a4b7,0.0553809911,0.062795691
0.6518105654,0.7255999317,a4b7,-0.1858786042,-0.1393027669
1.5327398327,1.4359462314,a4b7,0.185468444,0.1571381782
0.9097663484,0.7298978669,a4b7,-0.0410701314,-0.1367379056
1.3397171925,1.2748330144,a4b7,0.1270131307,0.1054533019
0.9442932241,1.0024265503,a4b7,-0.0248931266,0.0010525609
1.4458022729,2.0623063165,a4b7,0.1601089032,0.314353172
0.767840299,0.96503742,a4b7,-0.1147290983,-0.0154558463
1.430778205,3.7490205936,a4b7,0.1555723159,0.573917826
1.0542269259,1.0944566647,a4b7,0.0229341043,0.0391985702
1.2881208935,0.8410390638,a4b7,0.1099566246,-0.075183832
0.7453047024,0.9478535377,a4b7,-0.1276661386,-0.0232587646
0.8847508086,1.366399074,a4b7,-0.0531790318,0.135577559
0.8436226185,0.9247233407,a4b7,-0.0738517848,-0.0339881803
0.9926081706,1.399766376,a4b7,-0.0032221543,0.1460555571
0.8836524362,1.0598329985,a4b7,-0.0537185209,0.0252374374
1.1179141621,0.9329620313,a4b7,0.048408458,-0.0301360303
1.1123606311,0.7370714754,a4b7,0.0462456098,-0.1324903957
0.7584769548,0.6139660516,a4b7,-0.1200576101,-0.2118556419
1.2102093687,1.0572964798,a4b7,0.0828605107,0.0241967863
1.1715091309,0.9317477723,a4b7,0.0687456779,-0.0307016369
1.0543167162,0.8928675946,a4b7,0.0229710923,-0.0492129389
0.990899245,0.9814941313,a4b7,-0.0039705025,-0.0081122928
1.1480860436,1.087040227,a4b7,0.0599744376,0.0362456159
0.493941467,0.4116862623,a4b7,-0.3063245128,-0.3854336249
0.882728264,1.004772874,a4b7,-0.0541729676,0.0020679018
0.9280433551,1.2419071853,a4b7,-0.0324317345,0.0940891398
1.1062176116,1.024204381,a4b7,0.0438405684,0.0103866292
1.0615426265,1.0383189071,a4b7,0.0259374381,0.0163307623
2.7415232562,2.2752014837,a4b7,0.4379919343,0.3570198623
1.547172804,1.168299255,a4b7,0.1895388228,0.0675540997
0.9057126847,0.8872463507,a4b7,-0.0430095498,-0.0519557783
0.991239607,1.2699087819,a4b7,-0.0038213531,0.1037725265
0.9603911373,1.1735515539,a4b7,-0.0175518564,0.0695021728
1.0921117822,1.0231958452,a4b7,0.0382670925,0.009958768
1.1806069577,1.1200189766,a4b7,0.0721053383,0.049225381
1.3032943805,1.2018935949,a4b7,0.1150425227,0.0798660208
0.9552402002,1.1363928387,a4b7,-0.019887409,0.0555284882
0.4871936771,0.5188227474,a4b7,-0.3122983567,-0.2849809908
0.8878538819,0.9598996309,a4b7,-0.0516585021,-0.0177741753
0.8200693076,1.0301650923,a4b7,-0.086149442,0.0129068295
0.9152112711,1.030419052,a4b7,-0.03847864,0.01301388
0.9340929261,1.1409745953,a4b7,-0.0296099168,0.0572759746
1.1449807561,0.9246782692,a4b7,0.0587981875,-0.0340093486
1.2472539883,1.3761642489,a4b7,0.0959549013,0.1386702712
0.8832200944,0.9277910089,a4b7,-0.0539310588,-0.0325498405
1.0814609256,1.1900012121,a4b7,0.0340108325,0.0755474038
1.0688739495,1.0489616894,a4b7,0.0289264926,0.020759627
0.4808137315,0.6508894529,a4b7,-0.3180231379,-0.1864927658
0.8592463461,0.9313721435,a4b7,-0.065882306,-0.0308767555
1.0284927507,0.9500641523,a4b7,0.0122012349,-0.0222470684
0.9854674275,1.2005013442,a4b7,-0.0063577258,0.0793626507
1.7442862348,1.3175578851,a4b7,0.2416177535,0.1197697044
1.0114567966,1.6200131622,a4b7,0.004947337,0.2095185431
0.9313552941,1.1033290411,a4b7,-0.0308846124,0.0427050496
1.1892499447,1.2086556072,a4b7,0.0752731399,0.0823025712
1.4481125359,1.0397135794,a4b7,0.1608023131,0.0169137162
1.0365467874,1.0438577626,a4b7,0.0155889099,0.0186413252
0.3330856715,0.285937353,a4b7,-0.4774440492,-0.5437291076
0.9708677809,0.9002993133,a4b7,-0.0128399111,-0.0456130811
0.9093603319,0.8188225292,a4b7,-0.0412639945,-0.0868102166
0.8760008923,0.8773819345,a4b7,-0.0574954515,-0.0568113121
0.7072640916,0.8635197927,a4b7,-0.1504183909,-0.0637277035
1.4613150496,1.4309817513,a4b7,0.164743857,0.1556340954
0.9350242138,0.7835812852,a4b7,-0.0291771423,-0.1059159451
0.9408459869,0.5365479806,a4b7,-0.0264814632,-0.2703914353
1.1409614043,1.014710983,a4b7,0.0572709536,0.0063423611
1.9217874464,9.9076668904,a4b7,0.2837053521,0.9959713966
1.1068785724,1.120441417,a4b7,0.0440999802,0.0493891541
1.0134453377,1.0818813453,a4b7,0.0058003291,0.0341796324
0.9629884498,0.8974538747,a4b7,-0.0163789218,-0.046987863
1.2626686652,1.3144466471,a4b7,0.101289403,0.1187429629
0.6805417347,0.8008367741,a4b7,-0.1671452362,-0.0964559924
0.965862046,0.9406924961,a4b7,-0.0150848994,-0.0265523203
0.7144870978,0.9045002828,a4b7,-0.1460056093,-0.043591293
0.8543661518,1.1271128972,a4b7,-0.0683559658,0.0519674193
0.7893239856,1.269255331,a4b7,-0.1027446999,0.1035489962
0.8624872235,1.0461912334,a4b7,-0.0642473296,0.0196110765
0.9178055555,0.988002087,a4b7,-0.0372493178,-0.005242138
1.2885300613,1.5040294042,a4b7,0.1100945551,0.1772563269
0.7860163488,0.9307254136,a4b7,-0.1045684207,-0.0311784274
0.9814093115,1.1394977319,a4b7,-0.0081498258,0.0567134651
1.2402315109,1.4445152266,a4b7,0.0935027614,0.1597221241
0.7639449886,1.1062253114,a4b7,-0.1169379137,0.0438435913
1.0107790486,1.1879241737,a4b7,0.0046562313,0.0747887201
0.7618321078,1.4456578754,a4b7,-0.1181407277,0.1600655264
0.7827086936,1.0444228536,a4b7,-0.1063998424,0.0188763663
1.4705296155,1.2883958994,a4b7,0.1674737753,0.1100493339
0.951994833,0.8510551382,a4b7,-0.0213654088,-0.0700423019
0.7080039672,0.9246253543,a4b7,-0.1499643088,-0.0340342019
1.1069832873,0.9913938726,a4b7,0.0441410642,-0.0037537696
1.0276822771,1.6079377583,a4b7,0.011858867,0.2062692336
1.1492994316,0.8752368013,a4b7,0.0604331919,-0.0578744297
1.0560431798,1.054521007,a4b7,0.0236816761,0.0230552357
0.7422423883,1.0116262682,a4b7,-0.1294542474,0.0050200979
0.8044321949,0.6844541511,a4b7,-0.0945105564,-0.1646556382
1.2786786729,1.3257362579,a4b7,0.1067614216,0.1224571341
1.3267705807,1.3873114122,a4b7,0.1227958331,0.1421739588
1.1329442373,0.9174618837,a4b7,0.0542085347,-0.0374119696
2.3761776881,1.9022725244,a4b7,0.3758789136,0.2792727352
0.9373833174,0.9679748572,a4b7,-0.0280827799,-0.0141359232
1.1125435318,1.1279979669,a4b7,0.0463170131,0.0523083169
1.2435845928,1.182473008,a4b7,0.0946753328,0.072791236
0.6640772172,0.9557774286,a4b7,-0.177781419,-0.0196432299
2.9163956713,3.3428847473,a4b7,0.464846445,0.5241214037
1.0503952921,0.7894767454,a4b7,0.0213527666,-0.1026606579
1.3532498327,1.1676815708,a4b7,0.1313779821,0.0673244259
1.0673785834,0.8130913321,a4b7,0.0283184846,-0.0898606687
0.877080731,0.8310232719,a4b7,-0.0569604301,-0.0803868141
1.0114139752,1.3532547437,a4b7,0.0049289502,0.1313795581
0.9984483269,1.2402098128,a4b7,-0.0006744064,0.0934951633
1.4276090012,1.4833002968,a4b7,0.1546092776,0.1712290836
0.8343121496,1.0338914458,a4b7,-0.078671432,0.0144749421
0.9444544597,0.9766612852,a4b7,-0.0248189783,-0.0102560274
1.0890307627,1.0435262295,a4b7,0.0370401478,0.0185033697
0.8751250549,0.956401398,a4b7,-0.0579298821,-0.0193597978
1.0942210018,0.96779217,a4b7,0.0391050461,-0.0142178959
1.0163642036,1.0263144553,a4b7,0.0070493608,0.0112804458
1.0546837028,0.9327810608,a4b7,0.0231222353,-0.0302202804
1.1892436957,1.1371520738,Bayer1,0.0752708579,0.0558185477
0.9329771295,1.3294193732,Bayer1,-0.0301290022,0.1236620033
1.3447556568,1.3400202365,Bayer1,0.1286433799,0.127111357
1.2338753215,1.3142001218,Bayer1,0.0912712781,0.1186615031
0.8493804449,1.1204627809,Bayer1,-0.0708977419,0.0493974349
1.4208462189,1.3917390336,Bayer1,0.1525470759,0.1435578079
1.9785168936,1.7891715133,Bayer1,0.2963397629,0.2526519748
1.3977797081,1.3297263343,Bayer1,0.1454387314,0.1237622697
1.4651495684,1.1902023468,Bayer1,0.1658819615,0.0756208022
7.594726815,0.3917144398,Bayer1,0.8805121568,-0.4070304187
0.9106084234,0.8651530455,Bayer1,-0.0406683367,-0.0629070591
0.542943005,0.7676869543,a4b7,-0.2652457578,-0.1148158395
0.5632461553,0.5853182542,a4b7,-0.2493017641,-0.2326079314
1.0659731593,1.5887457504,Bayer1,0.0277462695,0.2010544019
0.6577110026,0.9565321288,a4b7,-0.1819648929,-0.019300438
0.7121770869,0.9274174939,a4b7,-0.1474120031,-0.0327247163
0.818685868,1.1243052383,a4b7,-0.0868827062,0.0508842341
0.8407757465,1.0509282167,a4b7,-0.0753198247,0.0215730527
0.620948544,1.0547492635,a4b7,-0.2069443869,0.0231492308
0.6926753597,0.9066781268,a4b7,-0.1594702611,-0.0425468613
0.6525287953,0.9783369782,a4b7,-0.1854003187,-0.0095115311
0.6445142546,0.8514241008,a4b7,-0.190767473,-0.0698540607
0.7257909796,0.993505784,a4b7,-0.1391884337,-0.0028296002
0.6532242856,1.0056341562,a4b7,-0.1849376774,0.0024400157
0.73040728,0.9714056959,a4b7,-0.1364349068,-0.0125993544
0.7576095726,0.8835152382,a4b7,-0.1205545466,-0.0537859557
0.6483645428,1.0535449997,a4b7,-0.1881807435,0.0226530902
0.6914254877,1.1534075694,a4b7,-0.1602546153,0.0619827972
1.0396049009,1.0907397268,a4b7,0.0168683182,0.0377211312
1.004513544,0.9852645714,a4b7,0.0019557968,-0.0064471335
0.7879488792,0.7410354311,a4b7,-0.1035019579,-0.1301610266
0.8121843466,1.6466881251,a4b7,-0.090345385,0.2166113537
0.658537617,0.9601412549,a4b7,-0.1814194122,-0.0176648693
0.6466979524,0.8544113208,a4b7,-0.1892985142,-0.068333006
1.2426549605,1.1692233872,a4b7,0.0943505578,0.0678974937
0.9811805368,1.174071544,a4b7,-0.0082510753,0.0696945622
0.8251659288,0.7628003932,a4b7,-0.0834587124,-0.1175890917
1.012989595,0.7425547011,a4b7,0.0056049845,-0.1292715481
0.6914910336,0.8249804021,a4b7,-0.1602134469,-0.0835563682
1.0579815342,1.3734486331,a4b7,0.0244780877,0.1378124215
0.7771265085,1.2182839728,a4b7,-0.1095082766,0.0857485308
0.6796350767,0.7227418683,a4b7,-0.1677242148,-0.1410167859
0.9000507163,0.921912987,a4b7,-0.0457330181,-0.0353100671
0.6040698118,0.7909195774,a4b7,-0.2189128675,-0.1018676744
0.9037304227,1.3328616194,a4b7,-0.0439610976,0.1247850623
0.9783946919,1.0338501116,a4b7,-0.0094859121,0.014457579
0.6569727812,0.8962244909,a4b7,-0.1824526231,-0.0475831924
0.8211249287,0.8016551136,a4b7,-0.0855907628,-0.0960124328
0.9590885904,1.1504087321,a4b7,-0.0181412755,0.0608521695
0.9837077718,1.5824898318,a4b7,-0.0071338975,0.1993409282
0.905766903,0.8055955415,a4b7,-0.0429835526,-0.093882946
0.8732754674,1.1487959298,a4b7,-0.0588487401,0.0602428882
1.2777105578,1.7797820551,a4b7,0.1064324834,0.2503668236
0.666259795,0.7324542135,a4b7,-0.1763563932,-0.1352195184
0.9439279757,1.164579964,a4b7,-0.0250611423,0.066169314
0.7326973429,0.895198571,a4b7,-0.1350753834,-0.0480806198
0.8968256868,0.917527937,a4b7,-0.0472919612,-0.0373807034
0.9526560759,1.285238323,a4b7,-0.0210638583,0.1089836668
0.6382455138,1.0905747618,a4b7,-0.1950122292,0.037655443
0.813076253,1.1529391068,a4b7,-0.0898687229,0.0618063704
0.8392182165,0.9442269873,a4b7,-0.0761250977,-0.024923591
0.800377871,0.9371018447,a4b7,-0.0967049273,-0.0282132072
0.826131817,0.7709146457,a4b7,-0.0829506514,-0.1129937036
0.5907619769,0.784824892,a4b7,-0.2285874648,-0.1052272311
0.9540561512,1.3381555448,a4b7,-0.020426064,0.126506598
0.7191979133,1.1501424803,a4b7,-0.1431515814,0.0607516443
1.0254715174,1.0639090976,a4b7,0.0109236023,0.0269045226
0.9169894412,1.2031839721,a4b7,-0.037635665,0.0803320379
0.8177810269,0.8592270133,a4b7,-0.0873629696,-0.0658920776
0.71266509,0.8702760051,a4b7,-0.1471145146,-0.0603429905
1.2074001394,1.9486042631,a4b7,0.0818512217,0.2897236483
1.1598937083,1.3922242727,a4b7,0.0644181927,0.1437092012
0.894039137,0.90444937,a4b7,-0.0486434693,-0.0436157394
0.6795811302,0.7070947924,a4b7,-0.1677586886,-0.1505223613
0.8667376337,0.9613235769,a4b7,-0.062112346,-0.0171304063
0.9185382391,0.9868052679,a4b7,-0.0369027591,-0.0057685408
0.8376242369,0.9263994867,a4b7,-0.0769507647,-0.0332016942
0.8303587615,0.6372954637,a4b7,-0.0807342275,-0.1956591728
0.69588488,0.7354434248,a4b7,-0.1574625996,-0.1334507305
0.7177355923,0.9517672623,a4b7,-0.1440355167,-0.0214692376
0.6384062103,0.824554544,a4b7,-0.1949028969,-0.0837806106
1.003139646,0.8878139646,a4b7,0.0013613949,-0.0516780282
1.089542878,0.9496603471,a4b7,0.0372443262,-0.0224316955
0.7808062954,1.198318092,a4b7,-0.1074566937,0.0785721163
0.5595928547,0.6569116897,a4b7,-0.2521278395,-0.1824930098
0.6954184546,0.7756581785,a4b7,-0.1577537885,-0.110329624
1.0956841905,1.6020843072,a4b7,0.0396853953,0.2046853664
1.0813397209,0.9822330978,a4b7,0.0339621562,-0.0077854358
1.0273216507,0.9925015201,a4b7,0.0117064409,-0.0032688194
0.771155929,1.0492079619,a4b7,-0.112857798,0.0208615776
0.7148011622,0.8999458273,a4b7,-0.14581475,-0.0457836323
0.5580452467,0.6391389529,a4b7,-0.2533305867,-0.1944047131
0.8237065459,0.8719621261,a4b7,-0.0842274827,-0.0595023784
1.2810080522,1.2078968615,a4b7,0.1075518597,0.0820298528
0.9369033214,1.0308664488,a4b7,-0.0283052214,0.0132024051
1.0274460373,0.9493491174,a4b7,0.0117590215,-0.022574049
0.8825528481,0.9540308567,a4b7,-0.0542592792,-0.0204375785
0.9271787916,1.5514325103,a4b7,-0.032836511,0.1907328878
0.7432963965,0.9558080175,a4b7,-0.1288379726,-0.0196293309
0.7172043929,0.9227841618,a4b7,-0.144357059,-0.0348998681
0.6965512745,0.8731178839,a4b7,-0.1570469088,-0.0589271161
0.7426635349,0.9279903687,a4b7,-0.1292078996,-0.0324565312
0.8615079842,1.0373048379,a4b7,-0.0647406933,0.0159064034
1.0654122838,0.6423223019,a4b7,0.0275176997,-0.1922469987
0.6897434217,1.0451545402,a4b7,-0.1613124328,0.0191805115
0.7572545809,0.8755884987,a4b7,-0.1207580908,-0.0576999518
1.0031619999,1.8706949531,a4b7,0.0013710726,0.2720029746
0.7074988624,0.7439237342,a4b7,-0.1502742541,-0.1284715853
0.8256577691,1.0061503615,a4b7,-0.0831999282,0.0026628876
0.5988772204,0.7309528627,a4b7,-0.222662206,-0.1361106287
0.6857357613,0.6765485359,a4b7,-0.1638432014,-0.1697010414
0.8143617369,0.8784060489,a4b7,-0.08918264,-0.0563046822
0.7895418129,1.2925004955,a4b7,-0.1026248655,0.1114307183
0.8988887684,0.9014505767,a4b7,-0.046294046,-0.0450580791
0.8165473245,0.6494110848,a4b7,-0.0880186399,-0.1874803027
0.7825340814,1.1117443666,a4b7,-0.1064967387,0.0460049375
1.1253061615,1.1233385666,a4b7,0.0512706968,0.0505106694
1.4456175365,0.7947634813,a4b7,0.1600534079,-0.0997620965
0.73560686,0.7871657115,a4b7,-0.1333542293,-0.1039338318
1.2949979985,1.0029173345,a4b7,0.1122690972,0.0012651378
0.9970742617,0.7596975948,a4b7,-0.0012724944,-0.1193592486
0.7817202616,0.8663867282,a4b7,-0.1069486313,-0.0622882091
0.9384478771,1.4198815091,a4b7,-0.0275898438,0.1522521035
0.9170979763,0.9673057989,a4b7,-0.0375842649,-0.0144362087
0.9540649974,0.8605117164,a4b7,-0.0204220372,-0.0652432121
0.8206267326,0.7737751323,a4b7,-0.0858543397,-0.1113852318
0.9036833152,1.0979352902,a4b7,-0.0439837361,0.0405767445
0.8393224583,0.7693388417,a4b7,-0.076071156,-0.1138823408
1.3789668771,1.2077772272,a4b7,0.1395538345,0.0819868367
0.6708580051,0.7313116081,a4b7,-0.1733693936,-0.135897533
0.9824671046,1.0655608761,a4b7,-0.0076819819,0.0275782662
1.1441708362,0.8220644739,a4b7,0.0584908738,-0.0850941198
0.9368033395,0.8033992404,a4b7,-0.0283515698,-0.0950685832
0.9519019047,1.2770513324,a4b7,-0.0214078042,0.1062083545
0.5599639158,0.5482712159,a4b7,-0.2518399581,-0.2610045539
0.5512690766,0.6309934179,a4b7,-0.2586363685,-0.199975171
0.8790676276,0.7294034097,a4b7,-0.0559777129,-0.1370322108
1.0760133392,1.0741119801,a4b7,0.0318176553,0.0310495605
0.7719469806,1.0947132956,a4b7,-0.1124125272,0.0393003928
0.938147847,1.0761927327,a4b7,-0.0277287138,0.031890055
0.6315425393,0.7560954211,a4b7,-0.199597391,-0.121423392
0.7646416058,1.0880244265,a4b7,-0.1165420748,0.0366386455
0.6662673672,0.8419235215,a4b7,-0.1763514573,-0.0747273571
0.5134808697,0.749964356,a4b7,-0.2894757319,-0.1249593771
1.9908726353,1.5297919673,a4b7,0.2990434772,0.1846323762
0.8931108446,1.0955914409,a4b7,-0.0490946372,0.0396486307
0.7581552397,1.0482712866,a4b7,-0.1202418592,0.0204736901
0.7186640997,1.5506714052,a4b7,-0.1434740495,0.1905197785
0.686635926,1.0129339857,a4b7,-0.1632734773,0.0055811427
0.5325314319,0.7596171526,a4b7,-0.2736547535,-0.1194052372
17.1283206151,16.8698202075,a4b7,1.2337147837,1.2271104541
0.8094829647,0.8139513987,a4b7,-0.0917922864,-0.0894015262
0.7667817554,1.35133968,a4b7,-0.1153282292,0.1307645293
0.6051535878,0.8693636868,a4b7,-0.2181343876,-0.0607985042
0.547981627,0.8028468602,a4b7,-0.2612340025,-0.0953672867
0.9416197312,1.1194006303,a4b7,-0.0261244496,0.0489855471
0.8464111352,1.0186879245,a4b7,-0.0724186318,0.0080411581
1.1082947581,1.4432721116,a4b7,0.0446552792,0.1593482198
0.7637808136,0.9560447448,a4b7,-0.1170312554,-0.0195217814
0.834260368,0.9731178174,a4b7,-0.0786983873,-0.0118345756
0.7561123311,1.0078739638,a4b7,-0.1214136792,0.0034062263
0.7057871608,1.1327847491,a4b7,-0.1513262463,0.0541473934
14.332546442,1.3500548255,a4b7,1.1563233577,0.1303514055
0.884410853,1.2175981972,a4b7,-0.0533459367,0.0855039964
0.790620849,1.0644532833,a4b7,-0.1020317373,0.0271266059
0.765120865,0.896693873,a4b7,-0.1162699546,-0.0473557977
0.9854929722,1.2792063881,a4b7,-0.0063464684,0.1069406195
0.6214867725,1.087894673,a4b7,-0.2065681103,0.0365868502
1.0472404026,1.5204892929,a4b7,0.020046389,0.1819833662
0.9497813588,1.0272652934,a4b7,-0.0223763585,0.0116826155
0.9097206568,1.0945034573,a4b7,-0.0410919438,0.0392171377
1.1997149176,1.1676114959,a4b7,0.079078059,0.0672983623
0.7581249282,1.0174732939,a4b7,-0.1202592229,0.0075230189
0.8448730946,0.9226667634,a4b7,-0.07320852,-0.0349551234
1.1318365751,0.9158752395,a4b7,0.053783724,-0.0381636819
0.4590145403,0.5499275551,a4b7,-0.338173557,-0.2596945187
1.1586887959,0.9825777505,a4b7,0.0639668075,-0.0076330742
0.7630098534,1.2920365031,a4b7,-0.1174698536,0.1112747837
0.77500837,0.9047139197,a4b7,-0.1106936071,-0.0434887277
0.730895509,0.9095809835,a4b7,-0.1361447066,-0.041158628
1.1506131744,2.1409077589,a4b7,0.0609293423,0.3305979561
1.0472858155,1.1756672854,a4b7,0.0200652215,0.0702844335
0.8074801422,1.2258056003,a4b7,-0.0928681491,0.0884216012
0.8625224672,0.8016850493,a4b7,-0.0642295835,-0.0959962155
0.6944815816,0.793008002,a4b7,-0.1583392677,-0.1007224303
0.7340817526,0.9051391194,a4b7,-0.1342555713,-0.0432846648
0.8804897777,1.0594734436,a4b7,-0.0552756817,0.0250900753
1.0598434681,1.4086407111,a4b7,0.0252417276,0.1488002358
0.5325639742,0.9417678246,a4b7,-0.2736282152,-0.0260561513
0.4899558607,0.5871162516,a4b7,-0.3098430431,-0.231275898
0.9352040427,1.1822441249,a4b7,-0.0290936245,0.0727071645
0.5255626123,0.880583213,a4b7,-0.2793755374,-0.055229598
0.5360205738,0.7735068358,a4b7,-0.2708185407,-0.1115358439
1.4998996394,1.5579697855,a4b7,0.1760622007,0.1925590309
0.7769421441,0.8440129852,a4b7,-0.1096113202,-0.0736508717
0.7439298937,0.8702005498,a4b7,-0.1284679895,-0.0603806467
1.0217405561,1.5312423492,a4b7,0.0093406322,0.1850439318
